session_id,nonce,buyer,seller,app_id,scenario,auth_txid,term_txid,final_state,final_round,auth_latency_s,term_latency_s,e2e_latency_s,auth_outer_txns,term_outer_txns,term_inner_txns,auth_fee_microalgo,term_fee_microalgo,session_total_fee_microalgo,invariant_violations,spent_marker_present
185,16603760950437943490,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,XYGHVPZOJPDPE2VTT56JBFNXUEDV6JCIL4JTUSZWGHTBA7K7UV6Q,O5L2TWYBGQ26OYFARYOCPU2IYIYDVQDZRDENF7SL5WLQJCZSPYGQ,REFUNDED,66899430,4.814,5.094,10.323,3,7,2,18000,8000,26000,0,True
186,8344964271146365728,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,BZQZBD4BU5YZI5LSJHK2YLZTTSXL2AJXPKWT7WLWZNI7BS2IKAJQ,UK25W4SW2SJXPR7ZHBDL6LOK7LJMG2DLGPMY2JJZNQSEJRNOKPQQ,REFUNDED,66899434,4.663,4.99,10.032,3,7,2,18000,8000,26000,0,True
187,12075387131921479172,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,SNACN2NFYSKWLLQSVG66R7WNOU7K42QOFBQGSXTLEBSRJJYH5KPQ,X5CZHBXN3HLTZ7EPEB4FKMHZP57ZD476ZUJYVPRLZHTPHCAQL4OA,REFUNDED,66899438,4.869,4.776,10.243,3,7,2,18000,8000,26000,0,True
188,2319647641475791964,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,DMOUBQSCCSYSINNEQ7V5L4DIBMIFGTUC24GLIQPKBO7MSNVDT3CA,O65W2BH36EKCWEJPKFAOZWDHQGGK66KVL2T2KXCRFSR67IYLP5KA,REFUNDED,66899442,4.721,5.028,10.13,3,7,2,18000,8000,26000,0,True
189,18162111230046323716,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,PRML4A6PUPEY6PAHDB7SIPN5XK7X6CUPHPOP5S5JW6XWQH6YBJ6Q,53THPSRNZQRJJT36CROV4NWYAXWUUAPKZTRRZMF776EMQUKQDPFA,REFUNDED,66899446,5.088,4.566,10.187,3,7,2,18000,8000,26000,0,True
190,12943512835156009608,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,GXGJFOTW5554ULK34MRN7ZW4BVVPKUBAXWMCJ36R5NIRDS7G7VTQ,IQCQZYTFMH4ZPKOTETRSCTCJKMQICEPUIKKVQT2DET6RKTEIYO5Q,REFUNDED,66899450,4.981,4.727,10.161,3,7,2,18000,8000,26000,0,True
191,15711130799025094859,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,D5EZNAYZ2K6KRHQHGBJUBBYRUAWH65VRWYZKNKO6JIOHIHOUWV5A,TOO6WYD7IN6H5STH6RVK755F653VOPYV23UICS5NH7XJAPOQDP4A,REFUNDED,66899454,4.808,5.04,10.204,3,7,2,18000,8000,26000,0,True
192,18287235652665749161,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,MFW6IBUJILNFEYZG6LZF663XEJJKH5PZNIUK4RIYB3NVWJ2EL43Q,MKKDKKJQEXXSTOZXQQUQJUKSEMFBOA5XKA6PYNRGYKEQQTZWWFJQ,REFUNDED,66899458,4.781,5.022,10.208,3,7,2,18000,8000,26000,0,True
193,4349067145702097000,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,K4ZPX3Y7OEI6YBVBPRLW4E6XXNNGU7UJ3JSOBQMGYWVTVDMOWN7Q,GHZF3F36S4HCODBBAGC5ZF77CQWJU47K2RTX5U2WRZAMCCHYUOZQ,REFUNDED,66899462,4.898,4.931,10.241,3,7,2,18000,8000,26000,0,True
194,5291192891883867344,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,A2G7DMQPE2SS3QOXV7YJH6CYMYJB6WVI3JLEB3V2AKQLF5OYRAKQ,BRKMKSRPPBQQTZVD4WZBI5KX3UX3CD77YGUZT2UPFHBMQYLSX57Q,REFUNDED,66899466,4.827,5.014,10.246,3,7,2,18000,8000,26000,0,True
195,16837105552887977248,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,C3SULETIC2N353D73GWQ2AIOLIRRMYB56KPPPJGFBIADYU4FCARQ,O57I46FFRXNXMLDYHMSWTBIEEGLYSJJ7LK6PYGBOTBOURPR2K3YA,REFUNDED,66899470,4.81,4.982,10.184,3,7,2,18000,8000,26000,0,True
196,231196203378492648,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,JTGCJ6SJRASSOB326WOF7STSTG2FZATMTN2QKDZZONHH5FOZNG2Q,4VTPKEYUJQQEPDDPOTD2M4BFCTEYGVJBKTVO7G3STGKTZHWXPH7A,REFUNDED,66899474,4.886,4.946,10.25,3,7,2,18000,8000,26000,0,True
197,16313322856898800688,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Attested Fail,A73DJUWAQ3ZQ2XHLNRK6UXJDLKLHYXQAO7EVMOHCFN372NABNDDQ,G3IDX6GUD44WDVILMG7QFJ5AMZEIJNLDUMOPM3YE6YHME74WYS3A,REFUNDED,66899478,4.68,5.032,10.114,3,7,2,18000,8000,26000,0,True
198,17176912161585411751,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,ECRFRS35PCEKX5RYVUNM5Z4RGRKQJHFCPZGLSHWAXV7V3KLPOGZA,FW7ZVUFSIAMLPCPTEZFOXLQNLG6YE6IZPDFLBL2ANJDVKJ7B5B5Q,REFUNDED,66899484,4.833,10.347,15.596,3,3,2,18000,4000,22000,0,True
199,9489342099359858599,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,HPWW644YBVOGQDWCBFVDNWBFMQPJRO4Z4YMSB4YXAZSMJIVCLQWA,JBGKSSH7M2AXRWYQQZXKAEUPGZWF3LSNWG3P4TIPT65GQC2R4OEA,REFUNDED,66899490,4.712,10.361,15.537,3,3,2,18000,4000,22000,0,True
200,3246415147509789714,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,OCTAPWRZSIU2FHCXEHVL56JKQ2EIZOLW2AL7MIZBBTX47IWLEVAA,M2V7KL3NTINU67ATMWWL5RYTYDIOUFCJXRDKEJMLDJNHW33ULSNA,REFUNDED,66899496,4.823,10.313,15.529,3,3,2,18000,4000,22000,0,True
201,16586570588938754299,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,KLVBO6KD2654R4HZWW6QOODMYSY6SO5IHF4IZVE3OMYEDPU2XL7Q,7ZI2P2BSILT52KWBENQ2CD4D3YYGC3MY4BANVLAZHRBYJSOFRX6A,REFUNDED,66899502,4.651,10.4,15.43,3,3,2,18000,4000,22000,0,True
202,12960336185320881471,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,KINRZ5WODB5LX7VQKYSZL5EXVY7PA33UMHBJR2RHRW4QL2EJBH5A,65BUL2FAJW343QSFSJ7K5FBW7TAL6F4MMZ4SI2M2NJ3W4V75EPUA,REFUNDED,66899508,4.78,10.421,15.591,3,3,2,18000,4000,22000,0,True
203,6147307848522993380,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,UBW6NNTZ52JZACXYANFCWRJEK4NH46B2KIHMRCWXPXJP5NR4NOOA,FEHZPCN5S2P56HORT6BOAPLAVIGL3ZB2A35DJEP4WUJT42XNU2CQ,REFUNDED,66899514,4.791,10.298,15.61,3,3,2,18000,4000,22000,0,True
204,13511265515495773478,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,Q6FGMWOGHRSBFKYMGRU2DWC7NSLJYQQABLIVCPADFVS2G53K3A2Q,7WIAKMBUNB7VOUPGK62KV5RPU6CDCZA4F77QEOOG4CX7ZNJRSB7Q,REFUNDED,66899520,4.893,10.329,15.615,3,3,2,18000,4000,22000,0,True
205,14318781111324266393,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,XKPZOTTOLQANZCB5VA73RG56OTVCKCH5MQNXIXSOYCKNDB5TF7QA,A7CLENICY7K37SVUC2HYKWP3D2K5MH76QXBCPJEBS56QVIH2OXLQ,REFUNDED,66899526,4.787,10.357,15.572,3,3,2,18000,4000,22000,0,True
206,2910319371849476574,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,5KI3YPWEET3CKA52GCOC6IQJMXGYOTNE3IRORI33K54RT3FX2B4A,BZET5OENX2F6MPZD776EKEPUD4SFOTSRWVFRU6WYGHWUJZEID65Q,REFUNDED,66899532,4.825,10.395,15.76,3,3,2,18000,4000,22000,0,True
207,13195033494051637541,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,KJCDAG5YJEZKMGELVZCDGPJEQI7E6TSI4AQLUVVCFXPC5WFDPX3A,B3TS4TGH6JZYAR3PQZ3VAW3GZKRWRQ4YO36JQMA62GJ6MVJJN2XQ,REFUNDED,66899538,4.723,10.381,15.534,3,3,2,18000,4000,22000,0,True
208,7170211547631575698,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,M6HEOBSE5T57ETILZAJV6354S46GSU5TR3PLV7BRDLUQAVT22SRA,HKEW4Q5JT2S37ZBTZDJAKWNTGSETDNKNDTNYH3VK2Z6HPXUJCDLQ,REFUNDED,66899544,4.72,10.57,15.685,3,3,2,18000,4000,22000,0,True
209,16751901154644851245,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,MZFM55X3MOWKQBNEOARRW726UDO4KHMAWJD2P67BNYEJST7GPJ5A,L62V2K7NDVBFJXCXMO65FXB6SLXVVYUTO2DNQZ2DRN2CRQRAYHGQ,REFUNDED,66899550,4.649,10.462,15.487,3,3,2,18000,4000,22000,0,True
210,17954137131703652961,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,WO4MLWQUKUZRX22W4R2SIJI6FHUPVBVIREZWDN4NPYDPOH3X3JCQ,KGTKJB4KIADF3GMIIMCIDNRCCYOFFADYGLAFRTBV5ASHVBEFVKPA,REFUNDED,66899556,4.762,10.426,15.581,3,3,2,18000,4000,22000,0,True
211,17085431665981623054,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,7PP25MXKM3AZOBZ3NO6XY4R722QZS6FGHFWHEAIDOETGYUOKA5GA,2YYT63RR5XBIZRKCVQLZLD76T4Z5I246SDC7HILLDED5RZTWBCCA,REFUNDED,66899562,4.691,10.373,15.518,3,3,2,18000,4000,22000,0,True
212,864997902608869021,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,Y7DQPQLF4OBES7CFTZABRYUXH4OXBGNI4YYAVXXEAA3N52WR2VIQ,ZXME3KHGPXW66EDT4FG3NRYTGAAQFHIMQPOS7J6VSDFPVIP73P6A,REFUNDED,66899568,4.767,10.418,15.594,3,3,2,18000,4000,22000,0,True
213,2192526052597267157,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,E4RJNVAVC6ALA7LZ3324ZSVYLFZFG422RS2TDUJA7TAXXU3DFT3A,KSIN7FZJF3QUGLNSHQW3CDU4K726IJ7ZWPB75B6RKS3AE6V7WXJA,REFUNDED,66899574,4.853,10.402,15.663,3,3,2,18000,4000,22000,0,True
214,15617051928033583246,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,D4WV5HTMH2MA3IE22CAR4KOKA66WRQHHQADSPRSW3GT2MH6UNH6A,H7TRX7C5PQBKFK54G2CH2DID2CXSHDLHXOCQYPSLIUKG7F7F4C7A,REFUNDED,66899580,4.721,10.407,15.527,3,3,2,18000,4000,22000,0,True
215,9836652948733440690,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,BAHKRID77XWF6E25FNWVWJVIMIGMBD25QOAU7B5KPNLJWEOUSYVQ,HQGMJK4DSOOZFTT3PXWOGXOVKU7EGA5TUACJT2V3FUK45BGYN24A,REFUNDED,66899586,4.803,10.429,15.599,3,3,2,18000,4000,22000,0,True
216,5688785805893773505,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,ECZOA52GWPXFPROSS3MOBZZGGZ7PNE7XDAWP56TKBKHPXBBZPWCA,H4F6OTLLVCYJPFZI67BFVQH7OCKMUZWELCZLFWIUQLMUHJSS7LJQ,REFUNDED,66899592,4.697,10.387,15.492,3,3,2,18000,4000,22000,0,True
217,12575153930492649973,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,JBUBES5TOIDNLNRHW27NM3Y7FIV5P4KBNMCKBHA4E3CIAXYH6CDA,3BEZN4EFPNSPJMXGPNYX7YGASTDMDFBCEX6PVQ4MDQZJD2CNRXOQ,REFUNDED,66899598,4.768,10.422,15.603,3,3,2,18000,4000,22000,0,True
218,5771176844966844153,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,FJTO6MYFK3IWTGLYLCFYG7ATQUM4PG5ZCYKKB7YZKRUYYLIK77PQ,6VSM37JLWECIOY2VEWYDGIKCSQFSQDWWJBBVS364FEKNG4CILSGQ,REFUNDED,66899604,4.792,10.477,15.642,3,3,2,18000,4000,22000,0,True
219,948698841196079589,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,VTKW35K6QEE4KH7JE4XHPJGY5XEZ25GA6NGPWTGDJ2PTLNANHCCQ,WXCWZNHNSYPMM55BYFHTIAHCQX4B4LWOJHKOP6ZONR36E2R6F4EA,REFUNDED,66899610,4.767,10.523,15.658,3,3,2,18000,4000,22000,0,True
220,18253624863985842826,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,Z77WAIGO7IYBQUYKYSENSSMQKUBZ5BQGORKGJSHCFZ7IOMKROURQ,PRCZGZTC75MKZKL6KOTWIF3OHWCRNBB7IAFV5G4QTSGC2AHHYNNA,REFUNDED,66899616,4.516,10.369,15.349,3,3,2,18000,4000,22000,0,True
221,13822208966298182843,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,OCUIB2TSIZWSTDOV4KGZ2VQLK6ATITG2BS22ACZARJPNROHK2QHA,XLOSMUIJHDQCYY4RVQX5KO2GAM6D24QP4KZN2TAKKG5WGFFWUS7Q,REFUNDED,66899622,4.869,10.326,15.664,3,3,2,18000,4000,22000,0,True
222,2744464574505956660,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,WHJQCR26BIDCUVGKZ36YRF2QDI2TTBIMSGU5AJ5MPRZBOU4OBJCQ,MUFBCBXC4TPKJDWNU5OD5PZGNE2E3YOR6OPFHEKUVBQDAIBINYZA,REFUNDED,66899628,4.788,10.398,15.58,3,3,2,18000,4000,22000,0,True
223,870539306841198372,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,2PLMZP2DLQ5NWT3FIC6SCLR3VI33OKWLZIC6WQDIG7CBHWTVTSEA,33U5GEKU54Q47WOSXQV53EZCMIBVTB5QYQO2DEKSW6O6LRXZWJFA,REFUNDED,66899634,4.765,10.325,15.643,3,3,2,18000,4000,22000,0,True
224,2419890228591025421,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,4OAHLABOCHRXR767UNBR7FZNUXADQJLOPD7LRUCNFTPXY2FHQD3Q,NVRDWV5KI35FYXF5VCGDRS6M6UUNQA5HP2HOBU4ND35XFF2SB73Q,REFUNDED,66899640,4.699,10.408,15.616,3,3,2,18000,4000,22000,0,True
225,6999829180498984418,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,3MKC3JPA7MXBVEROFUZALQ5XKDJZ2KNJOGO7PL65T2B3QFESDDPA,AFRT2HJB3TOJBDKHZFNIRLEY4TCYGWVO276VNTEQOA3DLIIQC5OQ,REFUNDED,66899646,4.688,10.521,15.622,3,3,2,18000,4000,22000,0,True
226,12668602099248141227,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,6FWSCGS2NDJJFEOHCNKRW676VRDZP4355DCBIO6LRF4WJBBCPCYQ,42R2KKTTK2M35QVUVRXZUUBSS5UNVPWNMCMW7XBDPSHY7X2FQDXA,REFUNDED,66899652,4.567,10.432,15.427,3,3,2,18000,4000,22000,0,True
227,6352528969364340062,42CIA4I5Z7VAX4SON5WN7HL7KLY6MUTZR7N27UHBEM3MY5LGLMZRLPTBPI,W75SYX3EE7JC34PC5MMAYG3EVHO3IDEBGQQRFRIEHNLIZNLRQTCB5TUYZY,770852814,Timeout Refund,D2GOG3I4PJM3F7Z3AM2DOKEAONOK6VPYMX6HPFACMPXXEPK3DS6A,X3WCQEGHZZMYL4D324DOK3MPFAISZV5DPQV2LC7RDKRLYLGUMQVQ,REFUNDED,66899658,4.582,10.241,15.373,3,3,2,18000,4000,22000,0,True
